ID,half_life
12159,211.5130719
12160,216.4590829
12161,16.58843175
12162,NA
12164,33.70045397
12165,29.32174403
12166,41.54336515
12167,182.6700686
12169,28.16096359
12170,4.421812622
12171,NA
12172,186.5694324
12174,170.4372365
12176,NA
12177,NA
12178,NA
12179,NA
12180,NA
12182,35.69211813
12184,101.655526
12185,123.13244
12186,34.19033965
12187,NA
12188,127.0705668
12190,208.9625588
12191,140.7502233
12192,NA
12193,NA
12194,133.4008017
12195,91.45285594
12196,21.11270835
12197,39.84151582
12198,227.6504773
12199,59.87141495
12200,NA
12201,189.0976176
12202,NA
12203,NA
12204,52.02994192
12205,122.8481578
12206,7.158575086
12207,86.08959464
12208,NA
12209,NA
12210,153.6605404
12211,NA
12212,NA
12213,125.9010595
12214,NA
12215,40.14398275
12216,NA
12218,NA
12219,23.82103392
12220,NA
12221,88.66735103
12223,20.38243041
12224,NA
12226,NA
12227,232.895742
12228,NA
12229,45.04115
12230,21.35849769
12231,146.5773209
12232,NA
12233,377.2931509
12234,NA
12235,3.997108087
12236,35.85958707
12237,47.30235785
12238,NA
12239,102.0622115
12240,NA
12241,17.34485114
12242,71.59757618
12243,NA
12244,189.8992327
12245,365.2156197
12246,73.56312976
12247,295.0741327
12248,117.8302324
12249,30.16935449
12251,9.567539611
12254,44.94706309
12255,NA
12256,NA
12258,88.79792734
12259,7.154462246
12260,32.32418865
12261,207.6684333
12262,NA
12264,311.2548754
12265,211.9283092
12266,14.06813308
12267,9.027153133
12268,5.985582096
12269,174.5485989
12270,18.95741103
12273,NA
12274,37.86469357
12275,45.6909255
12276,243.9218601
12277,131.278521
12278,102.2647658
12279,NA
12281,16.90522731
12282,137.0719975
12283,NA
12284,182.7890103
12285,147.5879477
12286,NA
12287,111.3389045
12288,NA
12289,NA
12291,NA
12292,161.8415138
12293,122.3012244
12294,78.7303248
12295,22.7981244
12296,35.84698005
12297,165.2679394
12298,48.88476975
12299,NA
12300,238.5294831
12301,21.56830078
12302,NA
12303,NA
12304,247.5416014
12305,299.5643981
12306,239.5355177
12307,NA
12308,30.62302814
12309,NA
12310,NA
12311,NA
12312,60.10517364
12314,38.52653229
12316,44.08531502
12317,NA
12318,NA
12319,NA
12320,69.58831094
12321,NA
12322,NA
12323,234.8696086
12324,117.0918236
12325,NA
12326,NA
12327,123.8290937
12328,NA
12329,139.8453703
12330,NA
12331,NA
12332,177.2945435
12333,73.63214576
12334,NA
12335,NA
12336,NA
12337,11.55325642
12338,22.54071443
12339,NA
12340,48.03707203
12341,65.04676724
12342,15.26599068
12343,NA
12344,44.99503135
12345,9.195684644
12346,88.77484027
12347,NA
12348,105.1621518
12349,24.86960854
12350,106.3401666
12351,5.163682442
12352,39.88233469
12353,109.2033255
12354,NA
12355,NA
12356,NA
12358,NA
12359,NA
12360,NA
12361,NA
12362,4.773512192
12363,51.27942386
12364,NA
12365,NA
12367,68.12212114
12368,251.1717866
12369,35.7765708
12370,NA
12371,NA
12372,156.0339812
12373,NA
12374,158.4047145
12375,NA
12376,NA
12377,122.7470043
12378,84.77139597
12379,NA
12380,NA
12381,211.3485316
12383,54.93762949
12385,65.46230405
12386,NA
12387,11.91657132
12388,88.7476087
12391,42.00704128
12392,12.97145015
12393,NA
12394,144.519749
12395,NA
12397,138.3335943
12398,NA
12399,NA
12400,23.20750764
12401,140.5949339
12402,NA
12403,NA
12404,25.73330108
12405,122.0382867
12408,53.04397339
12409,NA
12410,19.21292854
12412,20.48053085
12413,NA
12414,125.5887758
12415,NA
12416,98.16010146
12417,NA
12418,NA
12419,NA
12420,57.8983564
12421,NA
12422,NA
12424,85.91858174
12425,92.50356643
12426,NA
12429,41.00990205
12430,361.2596605
12431,77.09007308
12432,75.68549457
12433,NA
12434,56.37722138
12435,10.83860415
12440,175.1377879
12441,40.18893457
12442,190.8204747
12443,NA
12444,313.3581513
12445,272.633732
12446,212.6701414
12447,78.5373556
12449,16.98627876
12450,NA
12451,15.01479213
12452,2.987646296
12453,24.05200507
12455,176.4777971
12458,73.43852005
12459,79.91929032
12460,150.3878736
12461,57.06008888
12462,42.77170764
12463,NA
12464,NA
12465,NA
12466,114.739337
12467,18.27709612
12469,189.8254046
12470,12.29021161
12472,151.31924
12473,175.9885777
12475,64.39217104
12476,86.29665153
12477,96.49268516
12478,12.45828352
12479,35.61961686
12480,66.38911418
12481,NA
12482,142.9446508
12484,31.88421399
12485,NA
12486,80.5993684
12488,156.905877
12489,158.6355709
12490,247.300992
12491,NA
12492,18.60210977
12493,NA
12494,149.0758378
12495,21.0094736
12496,22.41230741
12497,92.3530565
12498,226.8916844
12499,NA
12500,2.874566753
12501,33.91151609
12503,41.14628782
12504,NA
12505,24.34804884
12507,NA
12508,129.3748195
12510,NA
12512,NA
12513,NA
12515,73.16074367
12517,NA
12518,NA
12519,NA
12520,111.5225528
12521,21.03900357
12524,NA
12525,59.78771653
12527,NA
12528,238.4661511
12529,99.64490731
12530,8.860950541
12531,NA
12532,32.76714525
12533,NA
12535,3.857757598
12536,17.09777522
12537,NA
12538,NA
12539,31.83425227
12541,19.9192841
12542,NA
12545,NA
12546,26.44059216
12547,21.15535188
12548,99.7649335
12549,172.8851975
12550,5.372664894
12551,NA
12552,155.2069244
12554,40.50701756
12555,NA
12556,31.46735151
12557,7.792092467
12558,NA
12559,NA
12560,NA
12561,124.8198818
12562,NA
12563,NA
12564,NA
12565,206.1115945
12566,26.8723991
12569,NA
12570,14.42698593
12571,NA
12572,51.58560351
12573,55.71859609
12574,56.06712087
12575,38.63936003
12576,NA
12577,NA
12578,52.07186103
12579,14.38196782
12580,NA
12581,NA
12583,26.384967
12584,156.7798436
12586,68.46670686
12588,NA
12589,NA
12591,36.7999748
12592,17.99453954
12593,113.3748898
12594,91.7732836
12595,NA
12596,208.8603906
12597,NA
12598,288.1633
12599,72.45788489
12600,NA
12601,NA
12602,NA
12603,NA
12604,NA
12605,5.257814197
12606,NA
12607,35.8340718
12608,307.9140616
12609,NA
12610,187.5792404
12611,97.54416277
12612,104.0035147
12613,NA
12614,NA
12615,42.66594512
12617,247.7150411
12618,88.582128
12620,98.09540524
12621,19.05191202
12622,14.31385311
12624,NA
12625,NA
12626,NA
12627,125.5913179
12628,13.36631165
12630,204.1177629
12631,38.39432866
12633,NA
12634,103.7055081
12635,50.87541511
12636,3.812688021
12637,NA
12638,NA
12639,NA
12640,NA
12641,NA
12642,244.7485959
12643,118.5645684
12644,422.3019266
12645,81.42001174
12646,7.47425268
12647,88.56754229
12649,NA
12652,56.15033921
12653,NA
12654,244.0417939
12655,NA
12656,NA
12657,NA
12658,191.0144683
12659,49.86379987
12660,NA
12661,161.4506771
12662,NA
12663,76.49642306
12665,214.8265956
12666,29.90167251
12667,12.4880329
12668,61.47227429
12669,NA
12670,220.4891467
12671,7.067116438
12673,NA
12674,NA
12675,NA
12677,132.9605564
12678,4.674751663
12680,70.71023999
12681,84.17370126
12685,210.8613843
12688,170.2379631
12689,7.546528622
12690,45.51834273
12691,18.04243271
12692,239.1596995
12693,NA
12694,71.09785682
12695,NA
12696,87.68396503
12697,41.97010983
12698,NA
12699,99.64983066
12700,7.914651851
12702,NA
12704,NA
12705,182.2283738
12708,104.7540952
12709,NA
12711,295.1785673
12712,117.5028652
12713,93.03778725
12714,105.8927805
12715,NA
12716,NA
12717,194.5800387
12718,NA
12719,82.42974839
12720,NA
12721,NA
12722,NA
12723,21.44656803
12724,66.01387476
12726,NA
12727,152.2825965
12728,NA
12729,96.28681025
12730,43.60129207
12731,NA
12732,133.0585488
12733,109.6687735
12735,115.4799567
12736,55.20408252
12737,316.978404
12738,NA
12739,185.6056622
12741,166.0018493
12742,12.64668521
12743,NA
12744,7.188006714
12745,NA
12746,4.640554145
12747,15.81625885
12748,25.74111513
12750,236.1015111
12751,8.584423794
12752,NA
12753,201.7995183
12754,139.1113645
12755,NA
12756,NA
12757,138.2027331
12758,NA
12759,3.98852792
12761,10.52551197
12762,150.2755652
12763,28.8859125
12764,NA
12765,13.54108131
12767,NA
12770,106.1885539
12771,163.1473911
12772,12.27324856
12774,32.99875809
12775,NA
12776,NA
12778,80.84697792
12779,166.8341026
12781,169.1229689
12782,NA
12783,13.71451634
12784,NA
12785,NA
12786,NA
12787,NA
12788,NA
12789,147.2912356
12790,NA
12792,NA
12793,368.8264899
12794,30.14796861
12795,188.0642246
12796,304.6424899
12797,42.08089895
12800,3.155990019
12801,202.4878274
12802,103.4742597
12803,109.5711676
12805,NA
12807,9.806883957
12808,15.7486747
12809,132.4545189
12810,NA
12811,NA
12812,66.67230635
12813,3.127608597
12814,228.7482196
12815,8.869504179
12816,58.9669061
12817,8.001756302
12818,18.96314843
12819,NA
12821,153.3423526
12822,248.968481
12823,NA
12824,47.00765416
12825,53.79792818
12827,75.51847013
12828,268.8078907
12829,77.74420903
12830,22.0719175
12831,28.07611791
12832,NA
12833,NA
12834,56.942327
12835,NA
12836,101.6231795
12837,NA
12839,NA
12840,197.3534231
12841,6.549956999
12842,NA
12843,95.40748832
12845,NA
12846,NA
12847,67.36311006
12848,57.51482022
12850,NA
12851,109.6695654
12852,117.0819135
12853,63.94500599
12854,13.67964111
12855,NA
12856,NA
12857,54.2251055
12858,118.0823095
12859,164.8549181
12860,179.7845542
12861,27.0853673
12862,133.9718105
12863,NA
12864,135.8921944
12865,NA
12866,40.9275003
12867,23.85079669
12868,209.7467274
12869,21.53670254
12870,NA
12871,72.05051344
12872,95.06228763
12873,123.2330605
12874,NA
12875,NA
12876,23.92085125
12877,188.8288742
12878,139.7941072
12880,133.9386234
12881,17.1574508
12882,NA
12884,14.9830701
12885,NA
12886,NA
12887,NA
12888,33.25174893
12889,63.47199055
12891,60.37543078
12892,101.6369282
12893,252.8207973
12894,3.738483974
12897,NA
12898,NA
12899,72.22534807
12900,41.50778629
12901,155.1219127
12902,36.79741802
12903,17.45542125
12904,NA
12905,263.7572513
12906,155.4481495
12907,NA
12908,8.305733696
12909,NA
12910,12.94772736
12911,NA
12912,111.0670556
12913,45.73153096
12914,NA
12916,144.6348401
12917,NA
12918,12.73492018
12919,73.23890654
12921,63.13074214
12922,164.2769899
12923,65.54143905
12924,4.117703381
12925,178.357456
12927,166.0908633
12928,43.07627627
12929,64.73686286
12932,166.1435987
12933,80.34755603
12935,8.748718836
12936,NA
12937,139.3206564
12938,186.1490922
12939,152.9991438
12940,3.617545304
12941,4.098217545
12942,31.07985421
12944,17.80681459
12945,38.58364982
12947,251.0576686
12948,29.95730247
12950,47.7769858
12951,7.020933498
12952,21.71210481
12953,41.77282653
12954,55.7603773
12955,14.94374199
12956,NA
12957,5.317779349
12958,NA
12959,36.11919483
12960,152.0655575
12962,18.18760453
12963,172.8748819
12964,NA
12965,NA
12966,66.49985059
12967,NA
12968,90.8416525
12969,121.3311033
12970,86.43656052
12971,12.30320178
12972,27.16082035
12973,NA
12975,NA
12977,NA
12978,NA
12979,85.73047155
12980,15.03717639
12981,122.5202956
12982,47.68600341
12983,58.59933396
12984,42.07187147
12986,NA
12987,102.7643248
12988,61.91812625
12989,62.64194012
12990,23.07630292
12991,NA
12993,58.66071735
12994,154.5260137
12995,41.36506167
12996,NA
12997,NA
12999,18.18727665
13000,34.12249574
13001,NA
13002,14.45335047
13003,10.90763179
13005,NA
13006,NA
13007,137.6701695
13008,58.56639898
13009,22.49023323
13010,NA
13011,39.67088666
13012,73.69442478
13013,154.0403195
13014,160.1332545
13016,NA
13017,131.6963998
13018,15.24387963
13019,76.31364067
13020,69.79656076
13021,51.48772597
13022,42.09684995
13023,97.46764423
13024,NA
13026,NA
13027,16.66511699
13029,NA
13030,NA
13033,NA
13034,92.53395054
13035,59.4118452
13037,NA
13038,5.662510605
13039,17.63468711
13040,7.091537228
13041,146.6861016
13042,25.43677646
13044,20.89295803
13045,NA
13046,78.71092641
13047,43.00450119
13048,166.1777404
13050,104.4912371
13051,107.5775726
13053,NA
13054,47.25702217
13055,NA
13057,195.9776009
13058,344.6364345
13059,52.05281798
13060,NA
13061,124.9389658
13062,12.17339474
13063,NA
13064,15.2964474
13066,NA
13067,NA
13068,223.3973422
13069,203.1782529
13070,28.32878464
13071,29.61942551
13072,34.69538652
13073,8.600766379
13074,287.4018792
13076,4.634605566
13077,NA
13078,12.76363023
13080,83.18740359
13081,40.67329981
13083,193.6729605
13085,155.0196199
13086,7.191177121
13087,127.2686968
13088,89.95103903
13090,98.90029155
13091,NA
13092,76.18421782
13093,6.381709376
13094,NA
13096,NA
13097,NA
13098,57.5726779
13099,NA
13100,NA
13101,NA
13102,123.987277
13103,33.6595857
13104,NA
13106,56.32944761
13107,277.8278877
13108,168.8713033
13109,106.0527974
13110,222.4144079
13111,84.24979909
13112,213.0793707
13113,NA
13114,NA
13115,37.05554629
13116,65.33003454
13117,NA
13118,7.087898635
13119,NA
13120,NA
13121,21.08012043
13123,85.66237592
13125,272.0111767
13126,NA
13128,277.3516317
13130,4.936824684
13131,NA
13132,4.103489173
13133,40.96737538
13134,NA
13135,77.86945663
13136,123.004262
13137,23.70701463
13138,183.2182997
13140,109.494693
13141,41.51274253
13142,101.1917808
13143,NA
13144,11.78681127
13145,28.22827092
13146,231.5830798
13150,6.093205964
13151,95.10134613
13152,NA
13153,250.3787498
13154,127.6407895
13155,263.3149488
13156,40.80347319
13157,31.11872991
13158,18.80926046
13159,NA
13160,NA
13161,NA
13162,75.55443568
13163,198.8413029
13164,NA
13165,57.90909574
13166,NA
13168,NA
13169,113.1460219
13170,NA
13171,NA
13172,NA
13174,NA
13176,152.244944
13177,7.483243526
13178,37.17178387
13179,29.11765223
13181,13.10015093
13182,NA
13184,125.5979686
13185,NA
13186,296.257131
13187,129.1514174
13188,57.88129198
13189,NA
13190,NA
13191,NA
13192,225.7783554
13193,NA
13194,27.05444658
13195,62.36827526
13196,73.99374627
13197,61.41714128
13198,22.68489573
13199,NA
13200,NA
13201,156.5358284
13202,NA
13203,61.0355774
13204,62.83462414
13206,NA
13207,45.55678543
13208,NA
13209,16.93351527
13210,5.728247666
13211,NA
13212,218.2727117
13214,NA
13215,163.7992403
13217,110.0593692
13218,NA
13219,24.31367916
13220,NA
13221,36.92192512
13223,9.75678615
13225,NA
13226,NA
13227,NA
13229,NA
13230,NA
13231,136.5813142
13232,NA
13233,NA
13234,126.7109796
13235,NA
13236,30.8333239
13237,227.5885206
13238,6.82180323
13239,NA
13241,52.23818268
13242,NA
13243,8.654158655
13244,209.7684414
13246,61.48466516
13247,22.43047867
13248,199.8372282
13249,NA
13250,235.3959273
13251,139.5793839
13252,140.0801632
13253,6.238760527
13254,263.696226
13256,NA
13257,NA
13258,43.23840731
13259,NA
13260,132.4701347
13261,17.73317888
13262,118.5499199
13263,NA
13264,53.49364591
13265,NA
13266,4.64449778
13267,NA
13268,NA
13269,100.444397
13270,53.38578642
13271,NA
13272,NA
13273,31.49735047
13274,NA
13275,95.62542893
13276,NA
13277,NA
13278,99.52166022
13279,NA
13280,46.68310699
13281,NA
13282,NA
13283,30.80378938
13284,36.73089655
13285,159.1291077
13286,13.99042244
13287,118.8408184
13288,NA
13289,22.40783708
13290,NA
13291,NA
13293,NA
13294,19.46946036
13295,61.16290202
13296,NA
13298,NA
13299,80.87512837
13300,NA
13302,45.25140936
13303,182.7389679
13304,NA
13305,NA
13306,92.1890281
13307,3.282292053
13308,13.83150554
13309,263.5949962
13310,101.8211613
13311,77.93640067
13312,4.227860695
13313,NA
13314,NA
13315,NA
13316,30.46177162
13317,175.3610741
13319,73.64852184
13320,NA
13321,158.0887005
13322,NA
13323,29.0079136
13325,NA
13328,16.13497741
13329,NA
13331,NA
13332,7.257794619
13333,13.64450046
13334,51.48395196
13335,4.864211487
13336,NA
13338,NA
13339,97.87397419
13340,178.627609
13341,NA
13343,22.54316796
13344,NA
13345,39.5611636
13347,NA
13348,254.8316475
13351,NA
13352,126.8920323
13353,89.40489961
13354,40.78021639
13355,NA
13357,NA
13358,140.1502402
13359,NA
13360,60.14511877
13362,57.81705642
13363,5.527811915
13364,NA
13365,28.15477839
13366,NA
13367,NA
13368,126.4579158
13371,279.248325
13372,NA
13373,NA
13374,NA
13375,170.6425219
13376,110.3115099
13378,48.71101185
13379,251.1146022
13380,18.2074325
13381,NA
13382,139.0176286
13383,227.6961186
13384,NA
13385,3.355839472
13389,78.17043747
13390,230.1688804
13391,144.5369603
13392,8.347674301
13393,73.23410194
13394,NA
13395,87.46959204
13396,235.0134264
13398,105.3161431
13399,NA
13400,133.8328777
13401,89.60553294
13402,67.84204488
13403,260.1310848
13404,129.0675517
13405,286.2813279
13406,NA
13407,NA
13408,63.22757482
13409,94.82463437
13410,225.9773627
13412,NA
13413,214.0191064
13414,57.43639366
13416,NA
13417,154.1605131
13418,42.34278506
13419,16.83060523
13420,47.72335082
13421,15.34923737
13422,26.96107816
13423,10.65879387
13424,57.82921289
13425,NA
13426,208.797593
13428,46.87783259
13430,14.04510367
13431,5.338043818
13432,138.734341
13433,23.68387711
13434,8.676615727
13435,51.57072094
13436,140.0771118
13438,18.46398121
13439,44.33585583
13440,45.67783316
13441,247.467095
13442,80.54040676
13444,NA
13445,NA
13447,71.04455935
13448,38.30768295
13449,160.4478661
13450,NA
13451,9.056987349
13452,44.17333949
13453,NA
13454,29.7807824
13456,263.0562949
13458,114.9046716
13459,54.54012444
13460,16.20929223
13462,NA
13464,NA
13465,NA
13466,146.6161322
13467,NA
13468,NA
13469,NA
13470,23.51288808
13471,52.36970982
13472,20.03691639
13473,32.45476761
13474,NA
13475,32.15657124
13476,40.17234121
13477,88.08480619
13478,NA
13479,12.61267648
13480,NA
13481,NA
13482,NA
13485,38.24694261
13486,NA
13487,24.63647938
13488,NA
13489,210.0760612
13491,10.43304763
13492,154.9072684
13494,NA
13495,14.6437712
13496,NA
13497,NA
13499,152.5179975
13500,NA
13501,153.1539756
13502,6.699330467
13503,92.34693203
13504,237.3001031
13505,110.1092315
13506,NA
13507,NA
13508,NA
13509,137.1541114
13510,43.79028218
13511,NA
13513,42.38284754
13514,NA
13515,269.2645418
13516,39.64096693
13517,NA
13519,NA
13521,NA
13522,NA
13523,88.04205155
13524,115.5626528
13525,17.14128698
13526,350.4216299
13527,96.43647279
13528,151.5213462
13529,96.47960805
13530,267.8644519
13531,47.83312894
13532,NA
13533,11.80251727
13535,NA
13536,NA
13537,NA
13539,101.424697
13540,9.369188377
13541,14.69495318
13542,18.79853874
13544,4.831887154
13545,3.359132673
13547,NA
13548,165.882227
13549,40.94157185
13550,NA
13551,346.4139564
13553,3.377190563
13554,NA
13555,23.70379742
13557,173.4041238
13559,73.08822037
13560,151.8832748
13561,NA
13562,NA
13563,NA
13564,228.0816965
13565,160.8836391
13566,NA
13567,166.7970576
13568,NA
13569,31.37512174
13570,168.1902605
13571,NA
13572,40.02965849
13574,16.55582922
13575,NA
13576,18.13930162
13577,NA
13578,NA
13579,14.09074721
13580,140.4041621
13581,4.585470408
13582,187.4338596
13583,NA
13584,95.14377654
13585,NA
13587,NA
13588,29.86834191
13589,44.28651575
13590,77.35538308
13591,28.32334701
13592,NA
13593,NA
13594,135.5861658
13595,NA
13597,NA
13598,308.1842681
13599,52.02938924
13600,NA
13601,NA
13602,8.41075265
13603,103.2364182
13604,NA
13605,8.464747535
13606,86.51458028
13607,10.87868035
13610,44.70399878
13612,243.8353209
13613,21.05713432
13614,225.6476423
13615,NA
13616,NA
13617,73.69573523
13618,15.90174598
13620,3.37779362
13621,NA
13624,24.48734459
13625,NA
13626,NA
13627,74.35952793
13628,140.5515056
13629,NA
13630,135.4673275
13632,39.46292279
13634,215.2491071
13635,133.5280159
13636,27.40606667
13637,20.75758911
13638,NA
13639,158.0342573
13640,NA
13643,76.79411867
13644,34.38769332
13645,290.8502875
13646,68.41750144
13647,NA
13648,NA
13649,157.704808
13650,16.77381093
13651,7.685576095
13652,13.90539858
13653,8.573088733
13654,NA
13656,163.5667529
13657,8.352286679
13662,44.44687795
13663,39.63891523
13664,39.26886383
13665,32.53382523
13666,18.11483367
13667,171.3693697
13668,94.29007671
13669,5.406726609
13670,45.06769144
13671,21.03908027
13672,39.71668017
13673,132.9557006
13674,117.4143409
13675,152.700779
13676,NA
13677,193.066901
13678,NA
13679,52.12233599
13680,NA
13681,67.32992881
13682,NA
13683,39.79435235
13684,NA
13685,42.09127653
13686,230.0881797
13687,144.8232765
13688,226.1991773
13689,NA
13690,NA
13691,NA
13692,NA
13693,181.8162071
13694,NA
13695,NA
13698,NA
13699,271.7873976
13700,NA
13701,NA
13702,NA
13703,NA
13704,36.20579175
13705,NA
13706,213.5997698
13709,121.6921507
13710,NA
13711,110.1632672
13712,48.01780895
13713,50.70086329
13714,47.60957793
13715,72.56439795
13716,122.2159579
13717,64.16428793
13718,NA
13720,NA
13721,4.42239443
13722,4.489456785
13723,84.4940028
13724,81.60069238
13725,9.351588957
13726,NA
13727,188.323886
13728,4.174581042
13729,58.70618155
13730,229.8934521
13732,123.084887
13733,NA
13734,102.9850225
13735,64.71310427
13736,61.71828048
13737,47.78426396
13738,160.8987021
13739,160.4419318
13740,170.1002734
13741,14.13636568
13742,247.017354
13743,130.1775499
13745,32.97957232
13746,NA
13748,13.02787153
13749,163.592223
13750,NA
13751,113.7415567
13753,47.75919385
13754,NA
13755,238.6165851
13756,188.9424474
13757,18.644546
13758,306.0041127
13760,5.339984533
13761,4.086340222
13762,NA
13765,13.34103879
13766,46.41447929
13767,41.47979125
13768,63.48159298
13769,39.26040296
13770,59.09246088
13771,82.35572818
13772,NA
13773,NA
13774,67.04194254
13775,172.3381677
13776,249.5437501
13777,37.02499856
13778,NA
13780,32.09846821
13781,5.877133782
13783,NA
13785,NA
13787,NA
13788,246.425533
13789,79.84675299
13790,6.545276156
13791,153.400341
13792,NA
13793,NA
13794,NA
13795,73.64034021
13796,79.55382898
13797,22.5807055
13798,107.1141991
13800,157.820624
13801,18.83524131
13802,52.71369576
13803,108.4863678
13804,NA
13805,4.944635296
13806,125.1245447
13807,NA
13808,20.03465508
13810,NA
13811,219.9123769
13813,85.94095504
13814,44.383828
13815,108.7896254
13817,NA
13818,118.5213339
13819,250.4851951
13820,NA
13821,24.64093549
13822,199.9995114
13823,NA
13824,NA
13825,NA
13826,197.6915523
13827,37.06695041
13829,24.1358297
13830,116.9188763
13831,NA
13832,4.044068713
13834,246.642265
13835,227.713622
13836,23.43144439
13837,181.860591
13838,62.03489307
13839,62.27477014
13840,18.16789917
13841,24.33953998
13843,3.996449705
13844,136.4409952
13845,6.065375219
13846,NA
13847,21.73105358
13848,NA
13851,62.92105799
13852,155.7121497
13853,168.649366
13854,22.13111353
13855,NA
13856,37.50022274
13857,18.70875867
13858,7.707171492
13860,NA
13862,NA
13863,63.17113176
13865,NA
13866,25.28178363
13867,2.623299013
13869,204.4987437
13870,43.57376254
13872,NA
13874,17.91891101
13875,NA
13876,108.2737607
13877,221.3497379
13879,NA
13880,88.32521595
13882,87.50758144
13883,NA
13884,150.8962812
13885,NA
13886,44.80253563
13887,9.730387343
13888,159.6289097
13889,93.28968451
13890,34.9495704
13891,22.94923944
13892,NA
13894,153.3154003
13895,NA
13896,NA
13897,NA
13898,20.15849924
13900,NA
13901,23.88977798
13902,78.84663573
13903,63.34829491
13904,NA
13905,43.7413175
13906,129.518749
13907,165.8085794
13908,NA
13909,NA
13910,31.67078447
13911,19.56323962
13912,12.60916111
13913,119.3705754
13914,NA
13915,9.510162748
13917,NA
13919,208.7176493
13920,45.7939561
13921,87.66035808
13922,NA
13923,NA
13924,NA
13926,38.9376952
13927,NA
13928,30.81038573
13929,NA
13930,NA
13931,NA
13932,225.711482
13934,NA
13935,NA
13936,532.6261764
13937,NA
13938,10.06199484
13939,133.5200664
13940,NA
13941,50.8818899
13942,28.9403246
13943,183.1968182
13944,NA
13945,96.37759956
13946,186.0173808
13948,432.230114
13949,NA
13950,92.83792546
13951,37.26182176
13952,NA
13953,14.17679173
13954,76.38897133
13955,144.5483571
13956,10.30120035
13957,118.6244542
13958,NA
13960,NA
13961,38.04780053
13962,NA
13963,43.45338623
13964,NA
13965,8.481884282
13966,173.674999
13967,15.68041881
13968,8.101420884
13969,NA
13970,4.558114599
13971,48.83189219
13972,105.9250649
13974,4.292402167
13976,45.21957067
13977,52.99887254
13979,NA
13980,98.03145632
13981,176.3598404
13982,8.508664363
13983,108.8187822
13984,57.08784199
13986,97.06949748
13987,NA
13988,14.67174871
13989,75.51918691
13990,59.000399
13991,121.6616023
13992,NA
13993,171.530093
13994,12.60096218
13995,49.1725291
13996,NA
13997,34.41595837
13998,169.4392883
13999,230.2542054
14000,10.26737195
14001,40.9337477
14003,NA
14005,167.7363445
14006,NA
14007,30.78468962
14008,NA
14009,19.37544445
14010,40.29579398
14011,195.7769413
14012,13.70259846
14013,6.033342601
14015,33.67174599
14016,104.0210357
14017,107.0062871
14018,68.49264411
14019,6.467395842
14020,257.804224
14021,43.42123388
14024,69.13393875
14025,119.1772549
14026,37.99133702
14028,353.7487325
14029,219.4943979
14030,NA
14031,44.3839747
14032,NA
14033,13.28381547
14035,NA
14036,174.2632622
14038,11.39650697
14040,15.75658757
14041,352.4558691
14042,51.98235039
14043,82.68683133
14044,NA
14045,101.3849076
14046,29.3690529
14047,40.56672773
14048,NA
14049,6.100164837
14050,NA
14051,41.18697845
14052,21.35912851
14053,4.487279198
14054,32.22371463
14055,155.7213943
14056,NA
14057,NA
14058,NA
14059,9.138579519
14060,90.06561108
14061,36.10195361
14063,65.75168297
14064,17.20013212
14066,NA
14067,38.06099076
14068,NA
14069,NA
14070,114.051472
14071,NA
14072,14.69155573
14073,29.70385474
14075,NA
14076,NA
14077,NA
14078,NA
14079,55.2673005
14081,NA
14082,NA
14084,113.7387819
14085,61.2369025
14086,6.410963192
14087,10.23589475
14088,99.11470139
14089,175.4551108
14090,13.72064873
14092,NA
14093,NA
14094,135.1416783
14095,NA
14096,172.9871915
14097,143.2517724
14098,49.09166379
14099,6.631197083
14101,174.5690456
14102,NA
14103,13.94977996
14104,116.0031427
14105,131.7494647
14107,56.75057834
14109,72.36944924
14110,NA
14111,216.3442947
14112,149.3985129
14113,NA
14114,33.25859948
14115,NA
14116,94.1475803
14117,NA
14118,NA
14119,NA
14120,344.3696256
14121,NA
14122,NA
14123,127.3597524
14124,35.88242824
14125,17.73133687
14126,5.742718734
14127,47.88456344
14128,155.1810974
14130,58.12739998
14131,49.82331543
14132,217.4722117
14134,35.88061924
14135,130.1246009
14136,7.553208011
14137,95.96331429
14138,NA
14139,70.07809513
14140,250.4029321
14141,138.8378963
14142,24.30103819
14143,13.0587484
14144,NA
14145,NA
14146,175.6433217
14147,NA
14148,NA
14149,NA
14152,NA
14153,NA
14155,243.1347388
14156,NA
14157,NA
14158,NA
14159,6.727968906
14160,207.2251046
14161,NA
14162,101.193952
14163,NA
14164,NA
14165,230.5858831
14166,147.423637
14167,NA
14168,27.64396207
14169,NA
14170,NA
14171,NA
14172,72.59588231
14173,152.4908125
14174,NA
14175,NA
14176,NA
14177,71.02115204
14178,36.20135951
14179,5.000303476
14180,162.2407662
14181,NA
14182,NA
14183,NA
14185,40.74453511
14186,10.72551265
14187,41.41035726
14188,230.3321414
14190,40.90125036
14191,167.520449
14192,NA
14193,193.3160375
14194,178.5406147
14196,81.09930323
14197,150.9563368
14198,NA
14200,NA
14201,280.4282261
14202,NA
14203,NA
14204,NA
14205,NA
14206,NA
14207,NA
14208,NA
14209,33.68469622
14210,NA
14211,6.586701719
14212,NA
14213,37.52101004
14214,203.6793882
14216,43.27993726
14217,33.90774854
14218,NA
14219,204.6509389
14220,NA
14221,111.6497337
14222,13.10130511
14224,NA
14225,NA
14226,NA
14227,NA
14228,NA
14229,165.4513259
14230,119.5185174
14231,NA
14232,NA
14234,NA
14236,NA
14238,NA
